id,brand,title,description,price,priceCurrency
57787115,,"Wireless USB Adapter TP-LINK TL-WN821N 300Mbps, 802.11n/g/b","TP-Link TL-WN821NWireless N USB Adapter, Atheros, 2T2R, 2.4Ghz, 802.11n/g/bUSB adaptér pracujúcí v štandarde 802.11n, kompatibilný s povodnou normou 802.11b/g. Bezdrôtový 2,4GHz USB adaptér s prenosovou rýchlostou 300 Mbps.* 300Mbps wireless data rates ideal for video streaming, online gaming and Internet calling* MIMO technology with stronger signal penetration strength, wider wireless coverage, providing better performance and stability* Supports WPA/WPA2 mechanisms as well as WEP 64/128/152 bit encryption* Supports Infrastructure and Ad-Hoc modes* Supports Windows 2000/XP/Vista/7* Fully compatible with all IEEE 802.11b/g/n products* Supports Sony PSP X-link for online gaming for Windows XP* Bundled CD provides easy and hassle-free installation and configuration* Easily establish a highly secured link at a push of QSS buttonHARDWARE FEATURESInterface USB 2.0Button QSS Push ButtonDimensions (W X D X H) 3.4 x 1.0 x 0.5 in. (86 x 26 x 12mm)Antenna Type On-BoardWIRELESS FEATURESWireless Standards IEEE 802.11n, IEEE 802.11g, IEEE 802.11bFrequency 2.400-2.4835GHzSignal Rate 11n: Up to 300Mbps(dynamic)11g: Up to 54Mbps(dynamic)11b: Up to 11Mbps(dynamic)EIRP Reception Sensitivity 270M: -68dBm@10% PER130M: -68dBm@10% PER108M: -68dBm@10% PER54M: -68dBm@10% PER11M: -85dBm@8% PER6M: -88dBm@10% PER1M: -90dBm@8% PERWireless Modes Ad-Hoc / Infrastructure modeWireless Security Support 64/128 bit WEP, WPA-PSK/WPA2-PSKModulation Technology DBPSK, DQPSK, CCK, OFDM, 16-QAM, 64-QAMOTHERSCertification CE, FCC, RoHSPackage Contents Wireless AdapterResource CDQuick Installation GuideSystem Requirements Windows 7(32/64bits), Windows Vista(32/64bits), Windows XP(32/64bits), Windows 2000Environment Operating Temperature: 0?~40? (32?~104?)Storage Temperature: -40?~70? (-40?~158?)Operating Humidity: 10%~90% non-condensingStorage Humidity: 5%~90% non-condensing",9.68,EUR
6914049,WESTERN DIGITAL,DISCO DURO 2.5SSD 1TB SATA3 WD BLUE 3D NAND,"Western Digital Blue 3D, 1024 GB, 2.5\"", Serial ATA III, 560 MB/s, 6 Gbit/s",132.01,EUR
84698874,Fujifilm,Fujifilm XF 80mm f/2.8 R LM OIS WR Macro,"This lens features a focal length equivalent to 122mm (on a 35mm format), a maximum aperture of f/2.8, and 1.0x magnification factor, a first in the X Series interchangeable lens range.",21595,ZAR
57887557,Kingston,Kingston DataTraveler microDuo 3.0 - 16 GB,System Specific,7.99,EUR
67977820,,Canon CLI251XL High Yield Black Inkjet Cartridge Remanufactured,"Crazy Inkjets is a leading supplier of high quality printing supplies for your Canon CLI251XL printer cartridge. CrazyInkjets products are guaranteed to meet or exceed the quality, reliability and yield standards of the original equipment remanufacturer. The units are tested to ensure compliance with original specifications and performance criteria and offer a sound and economical alternative to the expensive brand-name products.",6.95,USD
20904802,,Razer Viper Ultimate Ambidextrous 74g Wireless Gaming Mouse,"Forget about average and claim the unfair advantage with the Razer Viper Ultimate—a wireless gaming mouse built to win. Designed to be a true extension of a gamer, this deadly predator comes with our most cutting-edge technology, and is ready to sink its fangs into the competition.FeaturesRazer Hyperspeed: 25% faster than any other wireless technology available, you won’t even realize that you’re gaming with a wireless mouse due to its high-speed transmission, lowest click latency, and seamless frequency switching in the noisiest, data-saturated environments.Razer Optical Mouse Switch: Utilizing an infrared light beam to register every click, the switches in this wireless mouse actuate with an industry-leading response time of 0.2 milliseconds. Because it no longer requires traditional physical contact, this form of actuation removes the need for debounce delay and never triggers unintended clicks, giving you closer control and flawless execution.Razer Focus+ Optical Sensor: Our new, improved sensor has an industry-leading 20,000 DPI with 99.6% resolution accuracy, ensuring that even the finest movement from this wireless mouse is tracked with consistency. Equipped with intelligent functions, the sensor becomes even more accurate, allowing for an acute level of precision for game-winning headshots.74gLightweight Design: Enjoy faster and smoother control with the lightest wireless gaming mouse in the market. Weighing just 74g, it achieves its weight without compromising on the build strength of its ambidextrous form factor.70 Hours of Battery Life: Improved wireless power efficiency keeps it running at peak performance for up to 70 continuous hours—charge it just once a week to power 10 hours of daily gameplay.5 On-board Memory Profiles: Bring your settings anywhere and be match-ready in no time. Activate up to 5 profile configurations from its onboard memory or custom settings via cloud storage.8 Programmable Buttons: Fully configurable via Razer Synapse 3, the 8 programmable buttons let you access macros and secondary functions so you can execute extended moves with ease.Razer Mouse Dock: Add more character to your battlestation with an efficient charging dock that can seamlessly integrate with other Razer Chroma-enabled devices.100% PTFE Mouse Feet: Enjoy slick mouse movement across any surface with mouse feet made from the purest, highest grade of PTFE—a material used to coat non-stick pans.",135.98,GBP
46639696,,Brother HL-L8360CDW (A4) Wireless Colour Laser Printer,"Increase productivity levelsProductivity is increased significantly thanks to the fast print speeds of up to 31ppm in colour and mono.Maximise your efficiency with built-in wireless IEEE 802.11b/g/n and ethernet 10Base-T/100Base-TX/1000Base-T.Easily print from your mobile device, using Brother’s iPrint&Scan, Brother print service plugin for Android, Google Cloud Print 2.0, Mopria and AirPrint.Outstanding paper handling options with a standard paper capacity of 300 sheets expandable to 2,380.Meeting security challengesModern businesses demand the highest levels of security. With Secure Function Lock 3.0, Active Directory Authentication, Internet Protocol Security (IPsec), 802.1x and Secure Print, you can be confident that your documents are safe and secure near field communication (NFC) functionality.Flexible and low running costsDesigned for flexible printing requirements, the HL-L8360CDW includes a 3,000 page black and 1,800 page cyan, magenta and yellow toners, and can take an optional high yield 6,500 page black and 4,000 page cyan, magenta and yellow page toners to lower your running costs even further. Together with a further cost saving of taking super high-yield replacement cartridges of 9,000 black, 6,500 cyan, magenta and yellow toner cartridge.",3.8129E2,GBP
56508035,,"RAM-B-149ZU RAM Mounts U-bolt Bike & Motorcycle Universal Mount 1\"" Ball","RAM Mounts 793442149009RAM-B-149ZU RAM Mounts U-bolt Bike & Motorcycle Universal Mount 1\"" BallThe RAM-B-149ZU consists of a zinc coated u-bolt base, double socket arm and diamond adapter base. The diamond adapter base has a hole pattern that matches the industry standard AMPS hole pattern and will connect to a large variety of RAM Mount and third party cradles.Designed into the mount is a 1\"" diameter patented rubber ball and socket system with adjustment points at both ends of the double socket arm. With a twist of the arm knob, you can move the mount to your optimum viewing position. Included in this package is hardware that will accommodate rails from 0.50\"" to 1.25\"" in diameter.This product is packaged in a poly bag.PHONE AND CRADLE SHOWN IN PHOTO NOT INCLUDED!",30.99,USD
40158082,ASUS,ASUS ROG STRIX B550-E GAMING,"Socket AM4, AMD B550, ATX, 4x DDR4, Ethernet 2.5Gbps",257.99,EUR
40331344,,Ubiquiti UniFi Video Camera G3-BULLET Infrared IR 1080P HD Video 3 pack,Ubiquiti UniFi Video Camera G3-BULLET Infrared IR 1080P HD Video 3 pack,657.80,AUD
11479583,Shimano,105 R7000 11-Speed Rear Derailleur GS,"##Shimano 105 R7000 11-Speed Rear Derailleur GSThe 105 R7000 11-Speed Rear Derailleur has been designed to offer exceptional performance both on the road and along gravel routes. Utilising Shimano's tried and tested Shadow technology, the derailleur remains silent across the roughest of routes, offering slick, reliable shifting in varied conditions. Being the GS variant, the R7000 is compatible with a wide gear range, allowing even 11-34T cassettes to be run; perfect for spinning up steep alpine ascents with optimum efficiency.",45,GBP
84831884,Tissot,Tissot T-Sport T1204071104101 Seastar watch,Swiss made automatic diving watch,794.40,GBP
62071414,,"Blaze 40 Inch 5-Burner Built-In Grill With Rear Infrared Burner, LTE - Liquid Propane BLZ-5LTE2-LP","Blaze introduces an affordable commercial style grill that was designed with your outdoor BBQ desires in mind. Blaze gas grills feature precision cut, 304 stainless steel components which bring the promise of lasting durability to your outdoor BBQ! Lifetime warranty for cooking grids, housings, and burners – Covers defects in manufacturing and workmanship for cooking grids, stainless housing as well as the stainless burners against rust-through. 15 years for valves. 5 year for flame tamers and heat zone separators. 1 year for all other parts. Appliances must be registered within 30 days of purchase to validate this warranty.Features:5 commercial quality 304 cast stainless steel burners14,000 BTUs of cooking power per burner, for a total cooking surface of 70,000 BTUs10,000 BTU infrared rear rotisserie burnerTotal grill BTUs equal 80,000Heavy 8mm stainless steel cooking rods maximize durability915 square inches of total cooking spacePush and turn flame-thrower primary ignition system delivers a fast start every timeFlash tube ignition and crossovers provide an alternate ignition optionRemovable warming rackHeat zone separators divide the cooking surface into individual temperature zonesFlame stabilizing grids minimize flare-ups while adding a grilled flavorFull-width drip tray for quick clean upDouble-lined grill hood protects outer layer from heat discoloration and maintains more heatBlaze Grills offers an impressive Lifetime WarrantySpecificationsCut-out Dimensions:8 1/2″H x 38 3/8″W x 21 1/4″DWeight:﻿139 lbs","2,199.99",USD
66382246,,DDR4 32GB 3000 C15 Kingston Hyp K2,,153.23,
85552392,,Evans EC2S Clear Drum Heads,"DescriptionEvans™ EC2™ series features two plies of 7mil film with optimized attack, tone, length of sustain and ease of tuning for each size head. The Sound Shaping Technology (SST™) Edge Control ring mounted on the underside delivers an extremely well balanced and pre-EQ'd sound across the full kit by varying the size of the ring for each different head size.",1.899E1,USD
54277053,QBP,SRAM HRD Level ULT/ULM Metal Brake Pads,Original equipment pads for no-compromise disc brake performance.--Original equipment pads for no-compromise disc brake performance.,25.0,USD
92150395,,GENUINE Dymo 19mm x 7m Black on White Label Tape Roll SD45803,GENUINE Dymo 19mm x 7m Black on White Label Tape Roll SD45803,30.14,AUD
96154364,Shimano,Shimano Dura Ace R9100 11-Speed Cassette,Shimano 11 SpeedDura Ace R9100For our full range of Chain Devices & Bash Rings visit Evans Cycles,£229.99,GBP
734004,,"Monitor 27 XUB2792QSU- IPS,ETE PANEL",,1687.70,PLN
89342288,,UBIQUITI UNIFI IR LED RANGE EX,,$‎76.95,USD
47683726,,ASUS GeForce RTX 2060 SUPER TURBO EVO,"Grafikkort, PCI-Express 3.0, 8GB GDDR6, Turing",4999.00,SEK
63871716,,"Crucial 4GB (1x4GB) Single Channel (DDR3L 1600, 11.0, 1.35v)",Form Factor:DIMM (240-pin)Capacity:4GB (1 x 4GB)Clock Speed:1600MHzCompliance:PC3-12800CAS Latency:11Voltage:1.35vPins:240Package Width:5.5cmPackage Length:17.3cmPackage Height:1.5cmGross Weight:0.03KgSpecial Features:Faster application loading timesIncreased system responsivenessIncreased ability to multitaskIncreased ability to handle data-intensive programs,938.00,MUR
59806836,,Standard Mouth Water Bottle with Flex Cap Lid,"Coffee and tea drinkers rejoice - lukewarm drinks are now a thing of the past! The Standard Mouth Hydro Flask withFlexcap Lid will keep your coffee and tea steaming hot for up to 12 hours, or your cold beverage icy cold for up to 24 hours.TheStandard Mouth features a water bottle opening at 1.91inches.Each Hydro Flask is hand cast from double wall vacuum insulated food grade 18/8 stainless steel, therefore they are BPA-Free and resistant to bacteria and odors.Double Wall Vacuum Insulated.Keeps beverages hot up to 12 hours.Keeps beverages cold up to 24 hours.BPA-Free.18/8 Stainless Steel.Signature Powder Coat Finish.Lifetime Warranty.",32.95,USD
23321687,WESTERN DIGITAL,WD WDS200T2B0B 2Tb SATA BLUE Ssd Disk,"WD WDS200T2B0B 2Tb SATA BLUE Ssd DiskWD WDS200T2B0B 2Tb SSDMarka : WESTERNDSSD form faktr : M.2Sert durum disk src, kapasite : 2048 GBOkuma hz, ortam : 560 MB/sYazma hz, ortam : 530 MB/sbileen : Bilgisayar / laptopGaranti : 24 Ay",2256.64,TRY
46497260,MAXXIS,MAXXIS Pneu Maxxis Assegai 3C MaxxTerra EXO+ TR,"The Maxxis Assegai tire is named after the iron-tipped spear used by the Zulu people of South Africa. Greg Minnaar, a native of South Africa, thought it was a f",110.95,CAD
39143149,,Shimano Ultegra CS-R8000 11sp Cassette 11-28T,"Shimano, Ultegra CS-R8000, 11sp. Cassette, 11-28T6 largest cogs spread on 2 aluminum spidersLight weight and high performanceAluminum lockringNickel plated finish11-34 cassette is compatible with MTB 10 speed and road 11 speed freehub bodies (use spacer for 11 speed road)Other sizes are compatible only with 11 speed road hubs",164.99,CAD
70916691,Jabra,Jabra BIZ 2400 II Mono 3-in-1 Wideband,Jabra BIZ 2400 II Mono 3-in-1 Wideband from Headset Store. Next Day Delivery. Part Code:2486-820-209,143.99,GBP
56833119,,Brother MFC-L2710DW Monochrome All-In-One Laser Printer,Staples.com: Brother MFC-L2710DW Compact Monochrome Laser All-in-One Printer with Duplex Printing and Wireless Networking with fast and free shipping on select orders.,199.99,USD
